Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
CP,Consumer Price Indices,440,Lithuania,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,110.364,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,110.0681,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,110.0264,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2019,2019,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,109.8271,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,111.7975,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,112.1628,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,112.2214,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,113.662,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,113.3651,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,112.9234,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,111.5719,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,111.3532,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,112.1482,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,111.3147,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,110.6916,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,110.1011,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,111.5814,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,111.5944,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,112.0806,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,113.5354,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,114.2025,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,113.831,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,113.9023,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,114.3846,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,116.8223,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,117.9046,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,119.0705,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2021,2021,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,121.5651,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,124.7205,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,128.0262,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,131.2907,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,138.1874,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,142.5241,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,146.2603,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,147.9874,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,149.3311,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,440,Lithuania,2022,2022,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,153.0298,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,67.95493,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,68.14838,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,68.27735,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,68.35473,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,68.59978,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,69.1608,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,69.22529,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,69.49612,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,69.63155,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,69.92173,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,70.11519,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,70.2893,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,70.60528,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,70.68266,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,70.91481,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,71.53387,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,71.92723,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,72.45602,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,72.70751,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,73.10732,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,73.39751,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,73.66834,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,73.83601,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,73.89404,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,74.26806,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,74.39703,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,74.40993,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,74.61629,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,75.19666,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,75.33208,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,75.59647,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,75.52553,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,75.6803,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,75.72543,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,75.93824,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,75.96404,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2003,2003,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,75.91245,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2003,2003,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,76.06076,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2003,2003,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,76.08656,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2003,2003,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,76.27357,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2003,2003,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,76.47992,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2003,2003,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,76.58955,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2003,2003,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,76.84749,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2003,2003,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,76.82814,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2003,2003,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,76.83459,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2003,2003,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,77.27954,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2003,2003,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,77.35692,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2003,2003,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,77.53748,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2004,2004,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,77.80187,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2004,2004,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,77.86636,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2004,2004,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,77.85346,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2004,2004,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,78.14365,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2004,2004,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,78.0985,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2004,2004,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,78.1114,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2004,2004,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,78.44673,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2004,2004,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,78.19524,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2004,2004,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,78.20168,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2004,2004,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,78.07271,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2004,2004,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,77.98888,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2004,2004,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,78.14365,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2005,2005,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,78.35,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2005,2005,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,78.81,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2005,2005,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,78.95,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2005,2005,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,79.28,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2005,2005,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,79.28,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2005,2005,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,79.43,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2005,2005,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,79.53,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2005,2005,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,79.68,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2005,2005,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,79.63,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2005,2005,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,79.83,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2005,2005,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,79.85,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2005,2005,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,79.64,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2006,2006,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,80.16,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2006,2006,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,80.25,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2006,2006,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,80.58,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2006,2006,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,80.77,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2006,2006,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,80.85,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2006,2006,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,81.05,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2006,2006,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,81.49,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2006,2006,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,81.66,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2006,2006,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,81.68,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2006,2006,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,81.98,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2006,2006,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,82.09,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2006,2006,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,82.28,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2007,2007,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,82.62,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2007,2007,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,82.64,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2007,2007,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,82.91,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2007,2007,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,82.93,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2007,2007,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,83.27,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2007,2007,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,83.4,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2007,2007,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,83.67,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2007,2007,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,83.78,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2007,2007,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,84.1,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2007,2007,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,85.47,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2007,2007,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,86.21,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2007,2007,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,86.61,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,86.9,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,87.16,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,87.85,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,87.77,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,88.25,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,88.62,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,88.85,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,88.98,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,89.27,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,89.45,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,89.32,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,89.27,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,89.46,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,89.65,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,89.93,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,90.12,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,89.92,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,89.88,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,89.96,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,89.47,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,89.48,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,89.71,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,89.74,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,89.53,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,,89.51,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,,89.54,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,,89.69,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,,90.11,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,,90.25,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,,90.57,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,,90.83,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,,91.06,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,,91.19,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,,91.16,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,91.06,X,Figure from international organizations,base year is 2015
CP,Consumer Price Indices,442,Luxembourg,2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,91.23,X,Figure from international organizations,base year is 2015
